text_ID	txt_raw	A_ID	Author_Initials	Text_title	First_line.x	PER_ID	Year	Vol	Num	Pages	Subtitle	Author_sign	Author_full_name	Author_birth	Author_death	RP_biography	first_line	Unnamed..0	path	author	dub	original	language	header	cyclus	liber	created	start	end	exact	sphere	genre_fi	audience_age	audience_level	audience_size	source	publication	publisher	publ_year	medium	subcorpus	meter	feet	clausula	strophe	gr_strophe	rhyme	formula	extra	verses	location	location_normalized	paths_tidy	diff	year	year_start	First_line.y
P_130	NA	A-18	Бенедиктов В.Г.	Ватерлоо	Видали ль вы, как из валов тумана	БдЧ	1836	Т. 19	NA	87-93	NA	Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	Видалильвыкакизваловтумана	3286	xix/benediktov/bene-080-1	В. Г. Бенедиктов	NA			Ватерлоо / «Видали ль вы, как из валов тумана...»			1836	1836	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Я	вольная : 4,5,6	вольная : ж, м	0	вольная	вольная	Я4,Я5,Я6ж,м	полиметрический фрагмент	78			texts_plain/xix/benediktov/bene-080-1.txt	0	1836	1836	Видалильвыкакизваловтумана
P_144	NA	A-18	Бенедиктов В.Г.	Искра	Дикий камень при дороге	БдЧ	1837	Т. 20	NA	95-96	NA	Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	Дикийкаменьпридороге	3261	xix/benediktov/bene-055	В. Г. Бенедиктов	NA			Искра : «Дикий камень при дороге...»			1836	1836	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Х	4	вольная : ж, м	0	вольная	вольная	Х4ж,м		50			texts_plain/xix/benediktov/bene-055.txt	0	1836	1836	Дикийкаменьпридороге
P_149	NA	A-37	Бернет Е.	Зимний поход	Потусклый месяц побледнел	БдЧ	1837	Т. 21	NA	38-40	Четыре стихотворения	Е. Бернет	Бернет Е.	1810	1864	1-250	Потусклыймесяцпобледнел	1463	xix/1830/1830-425	Е. Бернет	NA			Зимний поход : ««Потусклый месяц побледнел...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	4	регулярная : мжмж мм	6		сложная : абаб вв	Я4мж	нарушения строфики	48			texts_plain/xix/1830/1830-425.txt	0	1837	1837	Потусклыймесяцпобледнел
P_150	NA	A-37	Бернет Е.	Паша	Паша был светел; в сладкой лени	БдЧ	1837	Т. 21	NA	40-42	Четыре стихотворения	Е. Бернет	Бернет Е.	1810	1864	1-250	Пашабылсветелвсладкойлени	1464	xix/1830/1830-426	Е. Бернет	NA			Паша : «Паша был светел, в сладкой лени...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	вольная : 5,6(4)	вольная : ж, м	4	вольная	вольная	Я5,6ж,м; Я4ж,м		80			texts_plain/xix/1830/1830-426.txt	0	1837	1837	Пашабылсветелвсладкойлени
P_153	NA	A-18	Бенедиктов В.Г.	Певец	Бездомный скиталец, пустынный певец	БдЧ	1837	Т. 21	NA	83-84	NA	Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	Бездомныйскиталецпустынныйпевец	3252	xix/benediktov/bene-053	В. Г. Бенедиктов	NA			Певец : «Бездомный скиталец -- пустынный певец...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Аф	регулярная : 4+3+4+3+4+4	регулярная : мжмж мм	6		сложная : абаб вв	Аф4м+Аф3ж+Аф4м+Аф3ж+Аф4мм		48			texts_plain/xix/benediktov/bene-053.txt	0	1837	1837	Бездомныйскиталецпустынныйпевец
P_159	NA	A-110	Давыдов Д.В.	Речка	Давно ли речка голубая	БдЧ	1837	Т. 21	NA	106-108	NA	Д. Давыдов	Давыдов Денис Васильевич	1784	1839	2-68	Давнолиречкаголубая	3681	xix/davydov/davy-077	Д. В. Давыдов	NA			Речка : «Давно ли, речка голубая...»			1834	1834	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Д. Давыдов. Стихотворения. Библиотека поэта. Большая серия. Издание второе. -- Л. Советский писатель, 1984				книга	поэтический	Я	4	регулярная : жмжжм	5		затянутая : абааб	Я4жм		55			texts_plain/xix/davydov/davy-077.txt	0	1834	1834	Давнолиречкаголубая
P_163	NA	A-153	Ростопчина Е.П.	Месть	Есть злая страсть, - есть чувство проклятое	БдЧ	1837	Т. 22	NA	7-9	NA	Гр. А-я Р-а	Ростопчина (Растопчина) Евдокия Петровна	1811	1858	5-369	Естьзлаястрастьестьчувствопроклятое	12900	xix/rostopchina/rost-018	Е. П. Ростопчина	NA			Месть : «Есть злая страсть... есть чувство проклятое...»			1836.08	1836.08	NA		художественная	стихотворение	н-возраст	н-уровень	большая	Евдокия Ростопчина. Стихотворения Проза Письма. -- М., Сов. Россия, 1986				книга	поэтический	Я	вольная : 3,4,5,6	вольная : ж, м	0	вольная	вольная	Я3,Я4,Я5,Я6ж,м		71			texts_plain/xix/rostopchina/rost-018.txt	0	1836	1836	Естьзлаястрастьестьчувствопроклятое
P_186	NA	A-18	Бенедиктов В.Г.	Радость и горе	О радость! Небесной ты гостьей слетела	БдЧ	1837	Т. 25	NA	7-8	NA	Бенедиктов	Бенедиктов Владимир Григорьевич	1807	1873	1-233	ОрадостьНебеснойтыгостьейслетела	3275	xix/benediktov/bene-069	В. Г. Бенедиктов	NA			Радость и горе : «О радость! -- Небесной ты гостьей слетела...»			1837	1837	NA		художественная	стихотворение	н-возраст	н-уровень	большая	В. Г. Бенедиктов. Стихотворения. -- Л.: Советский писатель, 1939. (Библиотека поэта. Большая серия)				книга	поэтический	Аф	4	регулярная : жм	4	вольная	перекрестная : абаб	Аф4жм		40			texts_plain/xix/benediktov/bene-069.txt	0	1837	1837	ОрадостьНебеснойтыгостьейслетела
P_189	NA	A-15	Тимофеев А.В.	Выбор жены	Не женись на умнице	БдЧ	1837	Т. 25	NA	12-13	Русская песня	Тимофеев	Тимофеев Алексей Васильевич	1812	1883	6-	Неженисьнаумнице	1446	xix/1830/1830-408	А. В. Тимофеев	NA			Выбор жены : «Не женись на умнице...»			1837	1837	NA		художественная	стихотворение : песня	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Х	3	регулярная : дм	4		четная : хаха	Х3дм		24			texts_plain/xix/1830/1830-408.txt	0	1837	1837	Неженисьнаумнице
P_192	NA	A-162	Кукольник Н.В.	NA	И я люблю душистые цветы	БдЧ	1837	Т. 25	NA	57-58	Из записок влюбленного	Н. Кукольник	Кукольник Нестор Васильевич	1809	1868	3-212	Иялюблюдушистыецветы	1405	xix/1830/1830-367	Н. В. Кукольник	NA			«И я люблю душистые цветы...»	Из записок влюбленного, 1		1837	1837	NA		художественная	стихотворение : цикл	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	вольная : 5,6	вольная : ж, м	4	вольная	вольная	Я5,6ж,м		24			texts_plain/xix/1830/1830-367.txt	0	1837	1837	Иялюблюдушистыецветы
P_194	NA	A-162	Кукольник Н.В.	NA	Заутра я приду к заветному порогу	БдЧ	1837	Т. 25	NA	59	Из записок влюбленного	Н. Кукольник	Кукольник Нестор Васильевич	1809	1868	3-212	Заутраяпридукзаветномупорогу	1407	xix/1830/1830-369	Н. В. Кукольник	NA			«Заутра я приду к заветному порогу...»	Из записок влюбленного, 3		1837	1837	NA		художественная	стихотворение : цикл	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	вольная : 5,6	регулярная : жм	4	вольная	перекрестная : абаб	Я5,6жм	нарушения строфики	20			texts_plain/xix/1830/1830-369.txt	0	1837	1837	Заутраяпридукзаветномупорогу
P_195	NA	A-162	Кукольник Н.В.	NA	Я изнемог!… Откройте путь другой!	БдЧ	1837	Т. 25	NA	60	Из записок влюбленного	Н. Кукольник	Кукольник Нестор Васильевич	1809	1868	3-212	ЯизнемогОткройтепутьдругой	1408	xix/1830/1830-370	Н. В. Кукольник	NA			«Я изнемог!.. Откройте путь другой!..»	Из записок влюбленного, 4		1837	1837	NA		художественная	стихотворение : цикл	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	5(6)	регулярная : мж	4		перекрестная : абаб	Я5мж; Я6м	тавторифма, нарушения строфики	13			texts_plain/xix/1830/1830-370.txt	0	1837	1837	ЯизнемогОткройтепутьдругой
P_196	NA	A-162	Кукольник Н.В.	NA	Скажи, за что тебя я полюбил?	БдЧ	1837	Т. 25	NA	60-61	Из записок влюбленного	Н. Кукольник	Кукольник Нестор Васильевич	1809	1868	3-212	Скажизачтотебяяполюбил	1409	xix/1830/1830-371	Н. В. Кукольник	NA			«Скажи, за что тебя я полюбил?..»	Из записок влюбленного, 5		1837	1837	NA		художественная	стихотворение : цикл	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	вольная : 5,6	вольная : ж, м	4	вольная	вольная	Я5,6ж,м		16			texts_plain/xix/1830/1830-371.txt	0	1837	1837	Скажизачтотебяяполюбил
P_197	NA	A-162	Кукольник Н.В.	NA	Э, други, полно! Что за радость	БдЧ	1837	Т. 25	NA	61-62	Из записок влюбленного	Н. Кукольник	Кукольник Нестор Васильевич	1809	1868	3-212	ЭдругиполноЧтозарадость	1410	xix/1830/1830-372	Н. В. Кукольник	NA			«Э, други, полно! Что за радость...»	Из записок влюбленного, 6		1837	1837	NA		художественная	стихотворение : цикл	н-возраст	н-уровень	большая	Поэты 1820-1830-х годов. Библиотека поэта. Второе издание. -- Л.: Советский писатель, 1972					поэтический	Я	4	вольная : ж, м	4	вольная	вольная	Я4ж,м	нарушения строфики	29			texts_plain/xix/1830/1830-372.txt	0	1837	1837	ЭдругиполноЧтозарадость
