"","work","collection"
"273","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","rsl"
"274","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","rozanov"
"275","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","us_harvard"
"276","1839_259_Карманов Г._Стихотворения Г. Карманова","nlr"
"277","1839_259_Карманов Г._Стихотворения Г. Карманова","rsl"
"278","1839_262_Медведенко Н._Вадемекум. Стихотворения Н. Медведенко","nlr"
"279","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","nlr"
"280","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","rsl"
"281","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","rozanov"
"282","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","us_harvard"
"283","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","cz_slk"
"284","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","fi_sl"
"285","1839_271_Мягков Н.Н._Опыты в стихах Н. Мягкова","nlr"
"286","1839_271_Мягков Н.Н._Опыты в стихах Н. Мягкова","spbgu"
"287","1839_278_NA_Бородинские акростихи","nlr"
"288","1839_278_NA_Бородинские акростихи","rsl"
"289","1839_279_Раевич И.А._Досужные вечера. Сочинение Ивана Раевича","rozanov"
"290","1839_288_И. Д._Красное яичко или Светлодневный подарок москвичам : [Сб. стихотворений]","nlr"
"291","1839_289_И. Д._Блины. Соч. И. Д.: Стихотворения","nlr"
"292","1840_299_Анордист Н._Альманах на 1840 год / Н. Анордиста","nlr"
"293","1840_299_Анордист Н._Альманах на 1840 год / Н. Анордиста","rsl"
"294","1840_299_Анордист Н._Альманах на 1840 год / Н. Анордиста","fi_sl"
"295","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","nlr"
"296","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","rsl"
"297","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","rozanov"
"298","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","us_harvard"
"299","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","cz_slk"
"300","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","fi_sl"
"301","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","nlr"
"302","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","rsl"
"303","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","rozanov"
"304","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","us_harvard"
