"","id","id_st","text","meter"
"1115","P_1247","P_1247_11","Ра'ны вдруг все раствори'лись,
Грудь и че'реп освежи'лись,
С глаз исче'знул сме'ртный сон,
Я вздохну'л, — я пробуждён.
","trochee"
"1116","P_1248","P_1248_1","Так и рвётся душа'
Из груди' молодо'й —
Хо'чет во'ли она',
Про'сит жи'зни друго'й!","dolnik3"
"1117","P_1248","P_1248_2","То ли де'ло — вдвоём
Над реко'ю сиде'ть,
На зелёную степь,
На цвето'чки гляде'ть!","dolnik3"
"1118","P_1248","P_1248_3","То ли де'ло — вдвоём
Зи'мню ночь корота'ть,
Дру'га жа'ркой руко'й
Ко груди' прижима'ть, —","dolnik3"
"1119","P_1248","P_1248_4","Поутру', на заре' ,
Обнима'ть, провожа'ть,
Вечерко'м, у воро'т,
Его' вновь поджида'ть!
","anapaest"
"1120","P_1249","P_1249_1","Пронесла'сь, пронесла'сь моя' мла'дость ,
Навсегда' она' сном унесла'сь,
А твоя' — светлоо'кая ра'дость —
Твоя' ю'ность едва' начала'сь!","anapaest"
"1121","P_1249","P_1249_2","Ты дитя', — но опа'сных волне'ний —
Зна'ю — грудь молода'я, полна';
Не зови', не гото'вь открове'ний:
Мне без слов твоя' та'йна ясна'.","anapaest"
"1122","P_1249","P_1249_3","Не зови', не гото'вь открове'ний!
Мы не вла'стны догна'ть, вороти'ть
Пролете'вших, далёких мгнове'ний;
И заста'вить вновь се'рдце люби'ть!","anapaest"
"1123","P_1249","P_1249_4","Е'сли ж бы'стро, средь ра'дости шу'мной,
Се'рдце вспы'хнет поту'хшее вновь, —
Ты не верь мое'й кля'тве безу'мной :
То мину'тный поры'в — не любо'вь!","anapaest"
"1124","P_1249","P_1249_5","На мину'ту весе'лье обма'нет,
Его' сно'ва пода'вит тоска':
Так осе'ннее со'лнце прогля'нет —
И закро'ют его' облака'.","dolnik3"
"1125","P_1249","P_1249_6","Омрачу' ли уде'л твои' прекра'сный?
Я — как дуб, опалённый грозо'й:
Для чего' ж его' не'жно и стра'стно
Обвива'ть тебе', плющ молодо'й?
","anapaest"
"1126","P_125","P_125_1","У де'вы ми'лой и преле'стной
Неви'нной ра'дости ясне'й
Море'й восто'чных перл чуде'сный
Блести'т оди'н среди' кудре'й.
Всех роз све'жее, ро'за не'жно
Припа'ла к груди' белосне'жной, —
И чи'стою пле'нен красо'й
Вблизи' с улы'бкой неземно'й
Чело' уве'нчано звёздами
Храни'тель - а'нгел предстоя'л,
И ти'хо бе'лыми крыла'ми
Младу'ю де'ву осеня'л.","iamb"
"1127","P_125","P_125_2","""Когда' непостижи'мой си'лой
Мне мо'лвила она' : о ми'лый !
Ты могь бы сде'латься други'м,
Посто'йным пе'рлом, ро'зой а'лой,
Иль све'тлым а'нгелом мои'м;
Но поло'н все любви' быва'лой.
В чьем ви'де, и'збранном тобо'й,
Яви'лся б ты пе'редо мной?""","iamb"
"1128","P_125","P_125_3","— Я был бы а'нгел твой храни'тель.
Но, мо'жет - быть, небе'сный жи'тель
За не'гу чувств, за нрав живо'й
С тобо'й бы ссо'рился поро'й ;
То пусть я ро'зою души'стой
Пока' цветку' не увяда'ть,
Пото'м хочу' как перл огни'стой
На де'вственном челе' сия'ть.
О, будь лишь мне дано' судьбо'ю
Все быть твои'м, все быть с тобо'ю!","iamb"
"1129","P_125","P_125_4","Но вдруг той нет, с кем се'рдцем жил:
Красу' и сча'стье гроб схвати'л.
Мой дух круши'м, уби'т му'ченьем,
Безу'мье мра'чное зажгло'сь,
Затми'лись ду'мы искуше'ньем...
Увы'! что с ней тепе'рь сбыло'сь?
И слезы' с пла'менной мольбо'ю
Я лил денно'й, ночно'й поро'ю,
И раз, едва' але'л восто'к,
Яви'лся бе'лый голубо'к;
За ним от ра'дужного ми'ра
Лети'т ко мне струя' эфи'ра,
И се'рдцу весть была' дана',
Что вы'ше звезд уже' она'.","iamb"
"1130","P_125","P_125_5","О Ты, страда'ющих Спаси'тель!
Возьми' меня', возьми' скоре'й!
Подру'ги ра'достной мое'й
Да бу'ду а'нгел я храни'тель!
Святи' любо'вь млады'х серде'ц
В любви' твое'й — любви' Творе'ц!
","iamb"
"1131","P_1250","P_1250_1","Как ма'льчик кудря'вый, резва',
Наря'дна, как ба'бочка ле'том;
Значе'нья пусто'го сло'ва
В уста'х её полны' приве'том.","amphibrach"
"1132","P_1250","P_1250_2","Ей нра'виться до'лго нельзя':
Как цепь ей несно'сна привы'чка,
Она' ускользнёт как змея',
Порхнёт и умчи'тся как пти'чка.","amphibrach"
"1133","P_1250","P_1250_3","Таи'т молодо'е чело'
По во'ле — и ра'дость и го'ре.
В глаза'х — как на не'бе светло',
В душе' её темно', как в мо'ре!","amphibrach"
"1134","P_1250","P_1250_4","То и'стиной ды'шит в ней все,
То все в ней притво'рно и ло'жно!
Поня'ть невозмо'жно её,
Зато' не люби'ть невозмо'жно.
","amphibrach"
"1135","P_1251","P_1251_1","Ру'сский Царь созва'л дружи'ны
Для вели'кой годовщи'ны
На поля'х Бородина'.
Там земля' окрещена';
Кровь на ней была' свята'я.
Там, престо'л и Русь спаса'я.
Во'йско це'лое легло',
И престо'л и Русь спасло'.","trochee"
"1136","P_1251","P_1251_2","Как яри'лась, как кипе'ла,
Как пыла'ла, как греме'ла
Здесь наро'дная война'
В стра'шный день Бородина'!
На полки' полки' броса'лись,
Холмы' в грома'х загора'лись,
Бо'мбы па'дали дождём
И земля' трясла'сь круго'м.","trochee"
"1137","P_1251","P_1251_3","А тепе'рь пора' ина'я:
Благово'нно - золота'я
Жа'тва бле'щет по холма'м;
Где упо'рней би'лись, там
Ми'рных и'нокинь оби'тель;
И оди'н оста'лся зри'тель
Сих кипе'вших бра'нью мест
Всех реши'тель бра'ней крест.","trochee"
"1138","P_1251","P_1251_4","И на пир помино'венья
Рать друго'го поколе'нья ,
Но'вым, сла'вным уж Царём
Со'брана на ме'сте том.
Где предме'стники их би'лись,
Где столь мно'гия сверши'лись
Чудно'й хра'брости де'ла,
Где земля' их прах взяла'.","trochee"
"1139","P_1251","P_1251_5","Так же рать число'м оби'льна;
Так же му'жество в ней си'льно,
Те ж орлы' , те ж знамёна
И полко'в те ж имена',
А в ряда'х други'е ста'ли;
И сере'бряной меда'ли,
Пре'жним да'нной ей Царём,
Не вида'ть уж ни на ком.","trochee"
"1140","P_1251","P_1251_6","И вожде'й уж пре'жних ма'ло:
Мно'го в день вели'кий па'ло
На земле' Бородина';
По'зже тех взяла' война';
Те, сверши'в в Пари'ж три'зну
По Москве' и рать в отчи'зну
Проводи'вши, от земли'
К хра'брым бра'тьям отошли'.","trochee"
